pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
canada,2020-06,nonmedia,612,détails intérieur,0.05663979253694512,deuxième vague,0.02949865944348444,homme 75,0.020235336890599902,propage grande,0.012658690165574507,vitesse chantiers,0.012658690165574507,chantiers construction,0.012658690165574507,grande vitesse,0.012449060069068244,intérieur images,0.012353328022663685,images tour,0.009882662418130947,pays signaler,0.00966398007683394,policiers américains,0.00966398007683394,joignent manifestants,0.00966398007683394,iran devient,0.00966398007683394,signaler deuxième,0.00966398007683394,américains joignent,0.00966398007683394,images fortes,0.00966398007683394,manifestants détails,0.009557110364140113,devient premier,0.009458799758466942,premier pays,0.009283039454754638,virale médias,0.00889185691115883
canada,2020-06,nonmedia,578,we re,0.01463967271074694,an update,0.011325718848139517,our economy,0.010524656469144845,restart our,0.009515289830850586,work we,0.008747711418599747,re doing,0.008747711418599747,photos from,0.008592758441666902,you need,0.008198739788226111,for latest,0.00803786866859788,sajjan post,0.00773632489531125,from harjit,0.00773632489531125,and more,0.007438462991477713,vote prison,0.007432552627082627,to be,0.0073725913832096025,giving an,0.007212740036107366,https www,0.006947574080597447,qu on,0.006856172571905607,economy and,0.006145262033936455,you have,0.006010616696756138,doing to,0.005876136773486073
canada,2020-06,nonmedia,555,as tu,0.011551187608039911,nicola ciccone,0.010972673573600327,outlook com,0.0104286764176627,bandcamp com,0.0104286764176627,acheter partition,0.0104286764176627,com acheter,0.0104286764176627,enc1984 outlook,0.0104286764176627,https youtube,0.010118130156595797,acheter buy,0.009793080546174945,buy album,0.009793080546174945,album https,0.009709457354375615,partager https,0.00827101922780145,preuve amour,0.00821513393043851,qu on,0.00793399072953741,tu foi,0.007643293070000815,femme détails,0.007643293070000815,amour ça,0.007643293070000815,poules femme,0.007643293070000815,ça construit,0.007643293070000815,chanson jour,0.00761460961660201
canada,2020-06,nonmedia,555,masque obligatoire,0.0329913567398477,transports commun,0.031476694043361494,obligatoire transports,0.026985471285025053,port masque,0.026598736014365246,détails intérieur,0.021236169572208898,pensez vous,0.014020666030460692,états unis,0.013933312333130334,vous initiative,0.012974072796361884,portent masque,0.011269096777535221,qu ils,0.01101482223355,produits locaux,0.0101911052162581,frontière canada,0.009659225809315903,travailleuses travailleurs,0.00965441758614924,canada états,0.009351026797203099,annoncera demain,0.007983747590987807,commun québec,0.007785194792047683,initiative changements,0.007200255585706298,changements maxi,0.007200255585706298,locaux pensez,0.007200255585706298,veut favoriser,0.007200255585706298
canada,2020-06,nonmedia,503,longs ongles,0.018452742551167346,voix homer,0.015121980029216454,gagnon voix,0.012912323654196076,caractère bénéfique,0.012256324816673873,femme porter,0.012256324816673873,femme fort,0.012256324816673873,science femme,0.012256324816673873,ongles pieds,0.012256324816673873,porter chaussures,0.012256324816673873,chaussures cause,0.012256324816673873,bénéfique conjoint,0.012256324816673873,cause longs,0.012256324816673873,fort caractère,0.012109637352565641,est anniversaire,0.011325028680010363,nouveaux parents,0.010778149970844024,félicitations nouveaux,0.010778149970844024,rare photo,0.01037966768503163,petite fille,0.009899223837344252,belle nouvelle,0.009654891495130756,maison rêve,0.009390780839415327
canada,2020-06,nonmedia,475,iheartradio ca,0.02807434321003196,ca rouge,0.017276052398791757,ca energie,0.014302427264446462,energie energie,0.014302427264446462,jour quiz,0.01131515373405233,quiz sport,0.01131515373405233,être moi,0.010990667110421383,plateformes numériques,0.010990667110421383,numériques commande,0.010527526009166302,ca être,0.010527526009166302,magasins achat,0.010527526009166302,country plateformes,0.010527526009166302,achat magazine,0.010527526009166302,country disponible,0.010527526009166302,commande jemagazine,0.010527526009166302,disponible magasins,0.010401529340775364,sport jour,0.010401529340775364,connaissances quiz,0.010401529340775364,jour ffl,0.010286503394593027,aujourd hui,0.010200285403290458
canada,2020-06,nonmedia,465,timeline photos,0.028401096922599824,com watch,0.020497185651493787,https www,0.02047572195532121,débrief ligne,0.020125451328605215,www youtube,0.019170599132767488,youtube com,0.018741296067912375,https youtu,0.017873425387998295,https parcours,0.015082554835364404,lasolutionestenvous com,0.015082554835364404,com mikana,0.015082554835364404,com sorry,0.013930981291033618,www google,0.01389232955894778,continue https,0.013816969692267233,facebook fondation,0.013510303784135133,suivez lien,0.012738022910523623,inscription lseev,0.012712463845553905,webi inscription,0.012712463845553905,lien réserver,0.012712463845553905,google com,0.012602509906634434,feature youtu,0.011676775598188815
canada,2020-06,nonmedia,445,projet loi,0.02503022421171971,droits libertés,0.022742181457140707,libertés peuple,0.021453732500369336,loi 61,0.020634121323945775,fondation défense,0.018851867144263814,défense droits,0.01863725775881648,conférence presse,0.011748472559726063,contre gouvernement,0.010052334304559868,poursuite contre,0.009772844799815073,ordre cpa,0.007831895066635368,contre autre,0.0076353464383208175,droits humains,0.007138371162124381,gouvernement québec,0.007088085539369829,fondation protection,0.006999067568460749,dernier jour,0.00676844616935422,premier ministre,0.005857026578777416,autre une,0.005463712756117834,urgence sanitaire,0.005446285579665077,peuple palestinien,0.005385105574566898,est monde,0.005206085650460852
canada,2020-06,nonmedia,431,bloc québécois,0.014763590276915683,conseil sécurité,0.012294385436798427,usage unique,0.011541285528398877,bit ly,0.011329006725504354,https act,0.009816163888610207,supban list,0.009363039110204642,list ett,0.009363039110204642,sécurité onu,0.009128239938544688,interdiction arrosage,0.00841917926190338,siège conseil,0.007971604862372705,ea tracking,0.007472679143955201,tracking id,0.007472679143955201,https www,0.007302423775428734,blanchet bloc,0.007262142374308345,2020 06,0.007120009512455841,org page,0.006913218132606958,utm_term sign,0.006913218132606958,post utm_term,0.006913218132606958,sign utm_content,0.006913218132606958,act greenpeace,0.006913218132606958
canada,2020-06,nonmedia,427,del amour,0.0228131178466512,el amour,0.021177463204158177,fourrure marqueur,0.018645109008402303,femme abandonne,0.018645109008402303,chienne écrit,0.018645109008402303,petite chienne,0.018645109008402303,abandonne petite,0.018645109008402303,gratuit fourrure,0.018645109008402303,victoire amour,0.018146964529437662,amour dieu,0.01579033100012976,prière aujourd,0.01281464483631963,amour seigneur,0.012073613325120903,seigneur jésus,0.0116759016270593,dieu lavictoiredelamour,0.010997934921886316,danger chiens,0.010153002404233034,indélébile femme,0.010153002404233034,droit provoquer,0.010153002404233034,variées rien,0.010153002404233034,justifier excuses,0.010153002404233034,cruels justifier,0.010153002404233034
