pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
france,2020-06-2,nonmedia,562,après midi,0.028461638568051548,averses,0.02757629798715517,orages,0.0256644348778737,previsions,0.017660850358417413,éclaircies,0.014916980384333275,meteo,0.014581458233782017,maximales,0.014183358398218524,orageuses,0.01411918758689172
france,2020-06-2,nonmedia,544,jésus,0.04755757106644859,joyce,0.024547563281019327,jésus christ,0.01867619449619462,évangile,0.01092820872635415,qu il,0.009916382489099646,matthieu,0.008495633541871208,topchretien com,0.008391049703669417,topchretien,0.008391049703669417
france,2020-06-2,nonmedia,511,com accounts,0.08105269936694426,accounts login,0.08105269936694426,accounts,0.08092007761842339,login next,0.07195457297415457,playerone,0.019166028972971427,playerone tv,0.019166028972971427,com playerone,0.015063844774288779,nepourbrulerlagomme_,0.01427701577257497
france,2020-06-2,nonmedia,490,coronavirus,0.07543842910293153,covid 19,0.045605497121919754,virus,0.022215476547421516,pandémie,0.015567637736072974,étude,0.01459899963696484,hydroxychloroquine,0.013965529967048713,nouveaux cas,0.009923615783686977,deuxième vague,0.008873321106013127
france,2020-06-2,nonmedia,446,utm_campaign,0.057178686083896084,utm_source facebook,0.055139750035864264,html utm_source,0.046592334586985536,organic utm_campaign,0.039814716654462956,utm_campaign bitly,0.03852319818809574,utm_medium organic,0.03731006415011508,timeline photos,0.03573105561464619,bitly timeline,0.01855583715024667
france,2020-06-2,nonmedia,445,bmw,0.029593692782137252,renault,0.019307669511485197,volkswagen,0.01713496537635674,citroën,0.015782662742203166,voiture,0.015531308155482832,mercedes,0.01260177210908794,auto moto,0.012535297616150059,vendre tracteur,0.012168741498788176
france,2020-06-2,nonmedia,439,recette,0.05875769284702247,recettes,0.036439735230257446,cuisine,0.023708182266220387,fromage,0.01226401253055203,recettes cuisine,0.011940776838394583,repas recettes,0.011472973397417817,cuisine actuelle,0.011472973397417817,idées repas,0.01140800828349852
france,2020-06-2,nonmedia,420,artprice,0.052645857583687936,artprice com,0.04002831065985133,fr artprice,0.03987445324891841,com watch,0.03795825970549562,watch,0.03779973690356582,feature,0.03282188194869375,feature youtu,0.03257755472908618,artmarket,0.011939820568906714
france,2020-06-2,nonmedia,359,concours,0.05956752808493264,instagram com,0.030643751341348995,facebook com,0.019897976641224096,com accounts,0.017167819223286404,accounts login,0.017167819223286404,accounts,0.017139728533877345,login,0.017032787827956555,login next,0.01656714782308107
france,2020-06-2,nonmedia,353,un amour,0.013515237700992798,amour vie,0.01239628531647917,vie ivresse,0.01229255698040531,ivresse un,0.01229255698040531,ivresse,0.012250838682330779,qu il,0.012153085766756224,trop,0.011023802971352815,qu on,0.010092912756863841
