pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
belgique,2020-06,nonmedia,258,chantal bola,0.026702102829679948,ya ba,0.01950248086264103,peuple congolais,0.019203609344765674,ya eddy,0.01838798863692981,congolais nioso,0.015987696086745173,ba congolais,0.015321542083130791,grace mbizi,0.01465538807951641,maman olive,0.013920626414409406,jb mpiana,0.013091270097688958,mobali ya,0.012932870621422182,clarisse bibinda,0.011870745689416488,nalobi hein,0.011096287054211005,maman amida,0.01102422745068544,ya carine,0.010890838418039731,euh pardon,0.010630576139720927,oyo eza,0.010630576139720927,ya maman,0.009846607482237991,oui marraine,0.009368127334474402,biso ba,0.009287877135557418,maty kasongo,0.008727511525335302
belgique,2020-06,nonmedia,237,photos from,0.045132101136189165,coeur diaspora,0.043211504359051696,diaspora langue,0.04239568575832812,bois post,0.04232963692315268,langue bois,0.04207208044456842,congo bz,0.037862653149172885,post congo,0.025286162905836414,entraînement pôle,0.01892289231196985,pôle ballon,0.013912332473994198,ballon 25,0.013912332473994198,union européenne,0.009951561598859522,palais curtius,0.00970560413924209,25 juin,0.009414691584281352,vitesse info,0.009214431707930957,info post,0.009108147406146948,boxus romain,0.008382925298958769,romain bruwier,0.008284993602025455,romain boxus,0.008284993602025455,juin 2020,0.007671039221232611,partie milos,0.007508401409399127
belgique,2020-06,nonmedia,233,photos from,0.1121640255867767,fringuedetoi be,0.053643057056765975,toi post,0.04395525530604778,from fringue,0.04395525530604778,be fr,0.042843279248984845,from boutique,0.03841156108715913,dorothy post,0.03841156108715913,pointcarre be,0.03313975627778281,https www,0.0302428075678589,https cutt,0.028337661968109516,ici https,0.026629838508191568,html photos,0.025735221371375443,pointcarré post,0.0218908968253017,from pointcarré,0.0218908968253017,tops shirt,0.01399152616495119,pastel post,0.01330081918953216,from pastel,0.01330081918953216,be photos,0.01268499221073745,from boucherie,0.010294849600314149,jumet post,0.010294849600314149
belgique,2020-06,nonmedia,233,38 taille,0.1973168843208062,html 38,0.19716202803120894,taille tu,0.19634403858101346,be fr,0.13922132893360503,tu robe,0.11354654818359859,https www,0.07899836712783631,ok jusqu,0.056352342963688656,au 42,0.05098074946738909,au 44,0.038565382352626375,25 https,0.02628616392645808,19 https,0.020375184179819976,50 https,0.020002601566721945,17 https,0.019191683663787512,tu blouse,0.018569726966972053,html taille,0.018241873626272158,au 40,0.018241873626272158,celebrity post,0.01728057502589056,tu tee,0.017234086514433127,tu top,0.017234086514433127,42 17,0.016881569969974593
belgique,2020-06,nonmedia,230,sujet sujet,0.017886068336626544,télévisé sujet,0.01782186163731235,voir vidéo,0.015544750277226415,auvio visionnez,0.0154686153363549,vidéos programme,0.015226358714831717,gratuitement vidéos,0.015226358714831717,visionnez gratuitement,0.015164415075014497,https www,0.014624503492960562,programme journal,0.01043736991683586,sujet auvio,0.009755194001326278,sujet streaming,0.009755194001326278,concours photo,0.008011371306500837,site web,0.007693467822163689,be auvio,0.007393650931970785,rtbf be,0.006950034169225114,lepanierdemagritte be,0.006184405450126075,amay be,0.0061264026074054,be https,0.0058341468781618125,photos from,0.005406089446597152,sthenri be,0.00521868495841793
belgique,2020-06,nonmedia,227,disponible ici,0.0767597252858137,https disneylandparisbonsplans,0.0610011487261693,bit ly,0.05192796149112732,ici https,0.044352124646787346,https bit,0.04128692663314359,découvrez qu,0.038454737730656274,onglet disponible,0.03592058560271394,photos from,0.0359174395435938,faut savoir,0.03555588295740384,qu il,0.03329570842684663,paris bons,0.033156836427006633,plans post,0.027386157131758924,ici http,0.025454245331086586,paris disponible,0.02462100504033265,http bit,0.024171808695680388,douce post,0.020508841135548166,paris onglet,0.020157473607260147,url https,0.017678103338812715,timeline photos,0.016291193484348925,fr pandora,0.014793050947385413
belgique,2020-06,nonmedia,225,link bio,0.010896528886616191,lien bio,0.010551640042411912,will be,0.008366905433991198,timeline photos,0.007875995232615927,justice day,0.007246849752169562,pierremarcolini timeline,0.00707789213212811,bio chocolate,0.0063819606219607805,cinematek be,0.0063819606219607805,homemade pierremarcolini,0.006004798835875902,we are,0.005820488841249249,beantobar homemade,0.0056240620418245325,gifts beantobar,0.0056240620418245325,youtube by,0.005449664290875349,to youtube,0.005449664290875349,provided to,0.005412505748097966,it is,0.004932933358826745,we will,0.004932933358826745,that day,0.004850715258292013,and its,0.004718056228188209,benheine com,0.00461450864448229
belgique,2020-06,nonmedia,217,trésors lore,0.0872308116456334,commande message,0.06658833986147265,info commande,0.060926292517692174,photos from,0.03982949383106517,lore post,0.038749528941985065,france belgique,0.03679630064758973,livraison france,0.034238799364187174,création trésors,0.03276569627821784,belgique suisses,0.03254873132995467,made italie,0.0317601647552177,suisses luxembourg,0.031489577002155704,36 38,0.02391931073955846,40 42,0.02391931073955846,38 40,0.022926216697348567,42 44,0.021930060267456745,swarovski 25,0.019773794012604543,shop photos,0.01962379744968797,livraison atelier,0.019224393381838595,formation pratique,0.0180600496320232,lore livraison,0.0180600496320232
belgique,2020-06,nonmedia,214,15 juin,0.032279244405950175,lundi 15,0.025603287613557377,juin 2020,0.024612340213808623,juillet 2020,0.016706871543026337,22 juin,0.01531137009994946,10 juillet,0.01526814839994928,jeudi 18,0.01395051290838086,juin 55,0.013666362563129454,juin 67,0.013666362563129454,juin 75,0.013591594194782619,juin 60,0.013591594194782619,juin 40,0.013520008441068286,juin 45,0.013520008441068286,juin 35,0.01345134538371304,juin 50,0.013201701253291016,23 juin,0.013098056318812319,25 juin,0.01303630381532617,12 ans,0.01303630381532617,juin 30,0.012838011534724879,vendredi 19,0.012832659148056013
belgique,2020-06,nonmedia,208,www instagram,0.08966042987262113,instagram com,0.08765397988147912,https www,0.07503379359254463,com samuel_movi,0.06462808124204486,www youtube,0.06291206984877612,youtube com,0.06270516340730944,instagram https,0.04856941240941016,youtube https,0.04442370340973562,https twitter,0.04224295053090166,twitter com,0.04156526043019408,tweeter https,0.04089580534040344,com channel,0.037688103788531845,besoin savoir,0.0355153892810381,samuel_movi https,0.0355153892810381,rien je,0.03500003927880662,savoir allez,0.03484886179084372,je bien,0.034561064595135485,coûte rien,0.03442384426663268,samuel_movi tweeter,0.03442384426663268,com samuelnito5,0.03442384426663268
