pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
suisse,2020-06,nonmedia,343,arriverez vous,0.05036935158617077,tail cache,0.04867837822474472,cache photo,0.04867837822474472,photo arriverez,0.04867837822474472,vous voir,0.04822597492292947,de tail,0.047880877649959554,montre samsung,0.04414570549931231,australiennes ressemblent,0.0376006221461491,désertées touristes,0.034714050819083235,photo copines,0.02723911688526168,vacances sûr,0.02723911688526168,cache cliché,0.02723911688526168,sûr détail,0.02723911688526168,copines vacances,0.02723911688526168,voir simple,0.02723911688526168,voir de,0.02723911688526168,détail cache,0.02723911688526168,simple photo,0.02688284119027155,trait oiseaux,0.02672573378821858,trait trait,0.02672573378821858
suisse,2020-06,nonmedia,330,jade hallyday,0.10416745114284788,compte instagram,0.0957753406094722,clara morgane,0.07493969503703277,laeticia hallyday,0.07427850704151251,fans instagram,0.06235602702947126,reines shopping,0.05539996766398307,fans adorent,0.0536229484303335,vibrer fans,0.0536229484303335,morgane canon,0.0536229484303335,photos elle,0.05151707484779367,instagram fans,0.04216649696330427,rupture romain,0.04216649696330427,hallyday pascal,0.04216649696330427,un charmant,0.04216649696330427,privé instagram,0.04216649696330427,charmant jeune,0.04216649696330427,compte privé,0.04216649696330427,adorent photos,0.04216649696330427,mode fans,0.04216649696330427,défilé mode,0.0419443186042552
suisse,2020-06,nonmedia,328,jour gratuit,0.17216005657954175,horoscope jour,0.1697176641502935,juin 2020,0.1376794056689493,2020 horoscope,0.10648125108776084,2020 découvrez,0.09896932315077417,gratuit mardi,0.09518247037896888,france 2020,0.06694719828012344,gratuit vendredi,0.06413986077256187,15 belles,0.054299248745197495,mardi juin,0.05343097310929461,2020 vacances,0.047697689980239016,22 juin,0.046288368786428453,2020 grâce,0.045799092088799405,gratuit mercredi,0.036089728456414005,lundi 22,0.03585155638589526,16 juin,0.035462808215604436,mardi 16,0.03514432463313132,mardi 23,0.0342781605941939,mercredi 17,0.033486112256638806,vendredi 19,0.03336401632083077
suisse,2020-06,nonmedia,323,il stérile,0.06919044643341835,ans père,0.06919044643341835,enfants apprend,0.06919044643341835,apprend qu,0.06919044643341835,père enfants,0.06910983160714466,oui non,0.05288152944385063,qu il,0.04240807231570998,stérile marié,0.039191169590600615,stérile homme,0.039191169590600615,femme accusant,0.039191169590600615,contre femme,0.039191169590600615,homme marocain,0.039191169590600615,accusant adultère,0.039191169590600615,plainte contre,0.03904434274312857,déposé plainte,0.03887536947601188,est il,0.02973914322841023,il été,0.021555691976322518,non trouvez,0.021439434899142833,naturel il,0.021439434899142833,vraiment naturel,0.021439434899142833
suisse,2020-06,nonmedia,316,perd 65,0.062237179984631984,ex perd,0.062237179984631984,grosse ex,0.062237179984631984,kg envoie,0.062237179984631984,65 kg,0.062237179984631984,traitée grosse,0.062112057965456616,raison rupture,0.0597647839333673,dylan vraie,0.0597647839333673,vraie raison,0.0597647839333673,99 ans,0.049484441287135326,fidji ruiz,0.04699613978729507,mcdo premie,0.03618149686923588,mange mcdo,0.03618149686923588,ans mange,0.03618149686923588,fois verdict,0.03618149686923588,re fois,0.03605704052468074,laissée aller,0.034782804162676935,point étais,0.034782804162676935,avais réalisé,0.034782804162676935,étais laissée,0.034782804162676935
suisse,2020-06,nonmedia,315,célibataire trouvé,0.06829581379536152,bouée qu,0.06829581379536152,trouvé bouée,0.06829581379536152,faut été,0.06829581379536152,il faut,0.062430769013836034,comportement influenceurs,0.04559219852397103,qu il,0.04233272720453789,bécotent transat,0.038684427673953053,transat côté,0.038684427673953053,qu acquérir,0.038684427673953053,vacances célibataire,0.038684427673953053,potes couple,0.038684427673953053,couple bécotent,0.038684427673953053,célibataire potes,0.038684427673953053,été célibataire,0.038684427673953053,marre passer,0.038684427673953053,côté qu,0.038526713632171354,absent petit,0.03789857198105222,petit écran,0.03781925187570585,passer vacances,0.035902696619503335
suisse,2020-06,nonmedia,311,coups midi,0.11556548878480565,jean luc,0.10410856532769129,luc reichmann,0.07402281139476635,élimination un,0.0697708968092656,profiter gains,0.0697708968092656,un candidat,0.06956234710532855,pourra profiter,0.06945935086132693,états unis,0.06612863383382338,floride homme,0.051989737669845555,sauve eau,0.051989737669845555,ours noir,0.051989737669845555,eau ours,0.051989737669845555,homme sauve,0.05157887852639786,exprès élimination,0.049924425228746,révèle faire,0.049924425228746,faire exprès,0.049924425228746,seconde grossesse,0.03925815693513398,étoile mystérieuse,0.03925815693513398,cause mort,0.03925815693513398,unis cacher,0.03925815693513398
suisse,2020-06,nonmedia,299,atteint trisomie,0.13441273532059936,monde craquer,0.13441273532059936,bébé atteint,0.13441273532059936,sourire monde,0.13441273532059936,craquer internautes,0.13441273532059936,prénoms portent,0.12830675749227954,portent femmes,0.11580067401195526,internautes bébé,0.1144358439911964,femmes infidèles,0.06271086414993803,succès auprès,0.056145610875201674,hommes succès,0.0400085889299411,prénoms hommes,0.0400085889299411,auprès femmes,0.03989604478124501,femmes torrides,0.03880269846651254,femmes diaboliques,0.03880269846651254,dollars décide,0.030105767162223167,trouve million,0.030105767162223167,payer million,0.030105767162223167,dollars guérir,0.030105767162223167,famille trouve,0.02999361722426304
suisse,2020-06,nonmedia,293,photo trop,0.07910251514518121,fils santiago,0.07910251514518121,eva longoria,0.07910251514518121,craquante fils,0.07910251514518121,trop craquante,0.07910251514518121,dévoile photo,0.05660164600674731,longoria dévoile,0.05660164600674731,gilets jaunes,0.04809152364976994,fils instagram,0.04450880088330663,virer commerçants,0.04450880088330663,commerçants toulouse,0.04450880088330663,jaunes virer,0.04450880088330663,bientôt parents,0.044274280753448546,rôle papa,0.031605851877184336,tricher réseaux,0.031605851877184336,pokora heureux,0.031605851877184336,transformers sortie,0.031605851877184336,visage fils,0.031605851877184336,éloïse bientôt,0.031605851877184336,santiago réseaux,0.031605851877184336
suisse,2020-06,nonmedia,289,chaud précédents,0.08430584659881547,fortement chaud,0.08430584659881547,été venir,0.08430584659881547,devrait fortement,0.08430584659881547,venir devrait,0.08430584659881547,billet 50,0.07031555621846527,peut être,0.06010776356426652,michelin recherche,0.05165614969975705,réaliser 52,0.05165614969975705,recherche motards,0.05165614969975705,travers france,0.05165614969975705,motards réaliser,0.05165614969975705,pose pare,0.04970091416000614,être arnaque,0.04970091416000614,50 pose,0.04970091416000614,brise attention,0.04970091416000614,attention est,0.04911840323379205,est peut,0.04866191046198553,50 75,0.04772652611826346,chaude monde,0.04772652611826346
