pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
france,2020-06,nonmedia,496,html utm_source,0.08123462375836324,utm_source facebook,0.07218848476040264,facebook utm_medium,0.06859090239009231,ohmymag com,0.06081534960562729,www ohmymag,0.06081534960562729,https bit,0.057963867225088644,timeline photos,0.057879493163634985,bitly timeline,0.05341071597157719,bit ly,0.051505014460857014,gentside com,0.03777898945965398,https www,0.03589755483690981,www gentside,0.032162087243809284,oh timeline,0.029691933238166827,koh lanta,0.021140667867531177,mona fm,0.019666468258024823,on timeline,0.014227529466632223,facebook utm_support,0.013339784514018068,com people,0.012755716073532337,com netflix,0.012742194041370869,fm mona,0.010826320707300377
france,2020-06,nonmedia,470,cyril hanouna,0.07781760223509426,bonne écoute,0.04081334297799785,musique présente,0.037850545162992286,abonnez vous,0.02481332658319783,___ ___,0.023308771686946006,___ bonne,0.01974293512780931,www radar,0.018774105467652506,radar ra,0.018774105467652506,ra ra,0.018774105467652506,ra net,0.018774105467652506,hanouna plateau,0.01674118834236568,actus médias,0.01674118834236568,émission cours,0.01674118834236568,chroniqueurs actus,0.01674118834236568,médias insolites,0.01674118834236568,plateau émission,0.016366789861667702,vous ra,0.016274301273134343,chroniqueurs tpmp,0.013982618597402697,page infos,0.013607374780619751,vous page,0.013363439200825363
france,2020-06,nonmedia,469,2020 camille,0.04949326247198501,policiers colère,0.016477655101581536,police nationale,0.015563050919915838,un policier,0.014326082078693203,faux policiers,0.011562163827927286,camille capture,0.011474624638287469,camille actupenit,0.011146161414624914,hauts de,0.011102346676533443,course poursuite,0.0107322850458758,les policiers,0.010223107635258332,capture twitter,0.010154375912233242,des policiers,0.010130542961081162,colère policiers,0.009350459861430207,tournage sauvage,0.009331052454928879,deux policiers,0.009026180687933275,forces ordre,0.009013758074435966,coups devant,0.008669122599418929,policier est,0.008601770778277992,infirmière interpellée,0.008540501172192409,de la,0.008517700484758903
france,2020-06,nonmedia,468,real madrid,0.04698875590451749,premier league,0.02912833667573254,cristiano ronaldo,0.018660866063635984,manchester city,0.016469652924057297,manchester united,0.013274115969810867,journée liga,0.013092671962430562,meilleur buteur,0.012700408876714149,karim benzema,0.012056875666519272,match compositions,0.011240854431233849,bayern munich,0.011182433817964065,ligue champions,0.01030594144790321,coupe monde,0.00969541306419811,ans jour,0.00936129209817319,coupe italie,0.009247223917899876,passes décisives,0.009100368239032371,tête liga,0.008231471036874598,journée premier,0.008121718858849537,fa cup,0.007983790334858526,buts passes,0.007781650064032436,liga real,0.007413519596654346
france,2020-06,nonmedia,434,photos chats,0.08552458694842026,chats chiens,0.07726088770843258,petits félins,0.04325911938548541,faire rire,0.036240727632976096,chiens chats,0.03205801074687652,animaaaaals animaux,0.031245348690430573,regarder photos,0.02976835335207726,photos chiens,0.02779403306610835,photos animaux,0.026169324155478287,animaaaaals chats,0.02404984429695888,photos montrent,0.020022287267542627,photos prouvent,0.017997207258199636,timeline photos,0.016561597429424185,photos pleines,0.01574940660146203,pleines tendresse,0.015647701238757493,retrouver sourire,0.015647701238757493,bonheur regarder,0.014636702323485764,vrais petits,0.014550801893278438,redonner sourire,0.014391186771144334,photos amusantes,0.014093044253154175
france,2020-06,nonmedia,433,ai droit,0.019285197014022384,ai besoin,0.011930723711406738,ai appris,0.009374693974987896,ai peur,0.0070158626805015955,ans ai,0.0069967948517884355,ai décidé,0.006664029112887583,bonjour tonton,0.0060310270942326785,ai envie,0.00568516485675525,ai perdu,0.005614990110709638,ai été,0.005342208465975533,ai jamais,0.005151009515328646,bonsoir tonton,0.0049519940645338855,ai commencé,0.004754447760477629,ai mal,0.004467427477209392,fois ai,0.004412139206252381,ai vraiment,0.004088112866551908,est ai,0.003970925285627143,moi ai,0.0038253237937173504,tontonjo ai,0.0038102737035995596,ai impression,0.003755340682736644
france,2020-06,nonmedia,403,mont serein,0.03800908926677482,plateau albion,0.03718280471749711,mont ventoux,0.0365087408726761,températures maximales,0.03473937476756308,températures minimales,0.020964025071836728,ventoux températures,0.020069252236412708,probabilité pluie,0.01987034385698887,albion mont,0.01907095007537764,ventoux probabilité,0.01907095007537764,ensemble département,0.017646075121992115,faible pollens,0.016602294464801205,rafales jusqu,0.015713857889100114,vent faible,0.014970622860724675,averses orageuses,0.014789788382642614,température mer,0.012425564969324567,indice uv,0.012425564969324567,uv jour,0.01238743803744336,point culmination,0.01238743803744336,conseil uv,0.01238743803744336,moyenne bassin,0.012356410800678208
france,2020-06,nonmedia,400,juin 2020,0.056535827050828845,dinar algérien,0.045796062218265314,algérien marché,0.03755813958443306,taux change,0.026660218010436783,cours dinar,0.026244398849699747,marché parallèle,0.023718713400722822,2020 algérie,0.019054056323272867,2020 cours,0.018675118557631126,change dinar,0.018229663017631837,noir devises,0.017191406749725635,euro dinar,0.017191406749725635,marché officiel,0.017121332266575615,franc suisse,0.01614331152373384,devises usd,0.01614331152373384,dkk euro,0.01614331152373384,dollar dinar,0.01614331152373384,usd gbp,0.01614331152373384,dinar dollar,0.01614331152373384,partir 22,0.015369968193073912,algérie taux,0.013474941041755548
france,2020-06,nonmedia,397,https allrecettes,0.05622683013459142,recette ici,0.04689932848840852,com recettes,0.04519753913909852,org recettes,0.044656234571871144,marmiton org,0.04460503034643668,www marmiton,0.04460503034643668,https www,0.03717753209002961,recettes plats,0.033240742324843024,http bit,0.021093330489922266,ici http,0.020911716676734415,ici https,0.01891256037915794,recette détaillée,0.015423373316710865,recette ci,0.013560528846756894,recettes dessert,0.012461648137154379,dessous https,0.01232573633486841,https goo,0.012029423424253116,https bit,0.011582863423787679,recette préparez,0.01082431170647609,aussi ingrédients,0.01082431170647609,recettes gouter,0.01082431170647609
france,2020-06,nonmedia,393,ingrédients personnes,0.03987268790373328,recettes cuisine,0.03740536536609768,repas recettes,0.0351431042001591,idées repas,0.03510645155067642,huile olive,0.024536658920622317,temps préparation,0.023669536161804106,gâteaux stéph,0.020613741993972184,faciles gâteaux,0.020613741993972184,recettes faciles,0.019443899802043182,minutes temps,0.01825900660178054,temps cuisson,0.016126790577137083,personnes ingrédients,0.013688096775834694,crème fraîche,0.0136367966807205,minutes recette,0.012451655250943586,sucre glace,0.011362257311096672,crème liquide,0.011270877622130214,cuil soupe,0.010451145735750535,pommes terre,0.01000226811850682,faites cuire,0.009868869778157568,jus citron,0.009392398018441845
