pays,mois,cat,score,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf,terme,tfidf
belgique,2020-06,nonmedia,3445,league,0.014297988208701715,juventus,0.012737365098475768,anderlecht,0.012609927432018908,match,0.011205730127561668,football,0.009737619696762664,joueur,0.00972590169478826,championnat,0.008562967883844967,deux,0.007483898225518958
belgique,2020-06,nonmedia,949,mama africa,0.011896010671816934,africa news,0.011853897954217851,tshisekedi,0.011532599748284779,abonnez vous,0.01052764637233303,abonnez,0.010369372152748904,kabila,0.009283184485054037,kamerhe,0.008779611286711682,kinshasa,0.008342264830055797
belgique,2020-06,nonmedia,724,allah,0.04248086094171429,coran,0.02957552564878753,jésus,0.023706317770032567,lhouva,0.016176809389693403,lhouva ekaola,0.016037207924842915,ibn,0.011437014300426773,qu allah,0.010463868374825549,qu il,0.010416571443115977
belgique,2020-06,nonmedia,696,van,0.038212265295992545,het,0.030694841332332495,voor,0.019084816337759613,aan,0.011200034827160327,deze,0.009307555226178018,brussels,0.008003777616131929,van het,0.006484679758688212,dat,0.006302646337003485
belgique,2020-06,nonmedia,635,offres emploi,0.02969365072747025,jobs,0.026072004293044185,jobdetail,0.024051841983465744,jobdetail jobid,0.023893965301199083,emploi jsp,0.02322046581099444,jsp index,0.02322046581099444,index jsp,0.0231807126056409,jsp jobdetail,0.02314282975314716
belgique,2020-06,nonmedia,598,com watch,0.05778812809200723,feature youtu,0.04142684169626671,barcelone,0.022470889049932826,abonnez,0.02038367878338901,naomie barcelone,0.020114128523213523,com sorry,0.019522960326346976,watch 3fv,0.019437305646335234,barcelone tv,0.01897266881149655
belgique,2020-06,nonmedia,518,rdc,0.05373206233306517,plus rdc,0.02402482870095803,tshisekedi,0.022259471214046145,nord kivu,0.018464756547905404,félix tshisekedi,0.015930092604795013,kinshasa,0.015782268673894543,confirmés,0.01424078745367832,cas confirmés,0.01364978872210824
belgique,2020-06,nonmedia,517,floyd,0.021764902980130715,contre racisme,0.014210384799954954,policières,0.011130116558754621,violences policières,0.01089320681779505,words https,0.009873677817311691,more words,0.009864318006150483,words,0.009774385034921767,donald trump,0.009304516036035411
belgique,2020-06,nonmedia,511,pont,0.018542776730459544,radars,0.013454247124535933,juin 2020,0.011930167760399806,radar,0.011358534912815271,sur sambre,0.01063776947015203,radar mobile,0.010362577480461824,sambre,0.010286155095724208,sur,0.010036799887913957
belgique,2020-06,nonmedia,446,recette,0.03695631577867761,tastygourmandise,0.01782588175157702,www tastygourmandise,0.015545619130049851,tastygourmandise com,0.015545619130049851,aujourd hui,0.01326745668723067,hui,0.01325620690127443,délices,0.01278937058040949,cuisine,0.012532655629261416
belgique,2020-06,nonmedia,410,rock,0.015105587940395366,nouvel album,0.01413439289161853,metallica,0.010273229784310091,twitch,0.010123705305142035,anth0xc0lab0y,0.00936003406804422,anthox colaboy,0.00797835305438699,colaboy,0.00797835305438699,anthox,0.00797835305438699
belgique,2020-06,nonmedia,338,facebook com,0.08033871685629636,login next,0.04285822061918245,3a 2f,0.03296315559662281,com login,0.03102317578360337,2f 2fwww,0.030989633221939497,2fwww facebook,0.030747393390259142,street punchline,0.02926345669549741,page fb,0.021567421001594554
